Date,inflation,unemployment,gdp,exports,imports,acc_balance,consumption,population,emigration,immigration,life_expectancy,deaths,gdp_growth,gdp_growth_yoy,trade_balance,trade_openness,export_ratio,import_ratio,gdp_per_capita,consumption_per_capita,net_migration,net_migration_rate,emigration_rate,immigration_rate,deaths_rate,ca_to_gdp,gdp_growth_lag1,gdp_growth_lag4,inflation_lag1,inflation_lag4,unemployment_lag1,unemployment_lag4,exports_lag1,exports_lag4,imports_lag1,imports_lag4,consumption_lag1,consumption_lag4,emigration_lag1,emigration_lag4,net_migration_lag1,net_migration_lag4,trade_balance_lag1,trade_balance_lag4,import_ratio_lag1,import_ratio_lag4,export_ratio_lag1,export_ratio_lag4,trade_openness_lag1,trade_openness_lag4,inflation_ma2,inflation_ma4,unemployment_ma2,unemployment_ma4,gdp_growth_ma2,gdp_growth_ma4
2012-03-31,3.1333333333333333,5.2,11264.3,19330.2,15829.5,1834.0,15962.0,524853.0,10442.0,20478.0,81.5,3876.0,-2.812696824068406,3.498874442964106,3500.7000000000007,3.121339097857834,1.7160586987207374,1.405280399137097,21461.818833082787,30412.32497480247,10036.0,19.1215445086529,19.89509443596588,39.01663894461878,7.384924921835257,16.281526592864182,7.670512606134916,-3.650029214398265,3.733333333333333,3.766666666666667,5.033333333333334,4.866666666666667,19026.6,18685.9,15846.4,15187.1,15812.554578150986,15257.0,10159.016907103898,9264.0,10384.358382161165,11004.0,3180.199999999999,3498.800000000001,1.3672122378195561,1.3954242660908716,1.6415968525404865,1.7169017319796023,3.008809090360043,3.1123259980704736,3.4333333333333336,3.5749999999999993,5.116666666666667,4.916666666666667,2.428907891033255,0.9547124577845508
2012-06-30,2.766666666666667,4.8,11402.8,19412.4,16238.4,-1289.0,16072.68558753282,527899.5,10613.599606239835,20518.392023992485,81.6,3870.1931716049007,1.2295482187086648,2.8669373026612543,3174.000000000002,3.126495246781493,1.7024239660434282,1.4240712807380644,21600.323546432606,30446.48761276118,9904.79241775265,18.76264784822234,20.10534127469307,38.86798912291541,7.331306757450805,-11.304241063598415,-2.812696824068406,1.8514264712638395,3.1333333333333333,3.8666666666666663,5.2,4.6000000000000005,19330.2,18685.3,15829.5,15337.5,15962.0,15441.27917725182,10442.0,9491.425554090412,10036.0,11074.222309241079,3500.7000000000007,3347.7999999999993,1.405280399137097,1.3836265223274695,1.7160586987207374,1.6856382498872349,3.121339097857834,3.0692647722147046,2.9500000000000006,3.3,5.0,4.966666666666667,-0.7915743026798701,0.799242894645757
2012-09-30,2.9,4.866666666666666,11293.1,19860.9,16402.4,2112.0,16159.132811523112,530946.0,10695.690315125625,20659.24308614463,81.7,3856.065492603401,-0.9620444101448689,4.909611132787095,3458.5,3.21110235453507,1.7586756515040158,1.4524267030310545,21269.771313843594,30434.606930880185,9963.552771019005,18.765661236771734,20.144591568870705,38.91025280564244,7.262632155818861,18.701685099751174,1.2295482187086648,-2.890392422192145,2.766666666666667,3.5666666666666664,4.8,4.833333333333333,19412.4,18725.6,16238.4,15338.5,16072.68558753282,15632.807645048635,10613.599606239835,9815.825845812911,9904.79241775265,10800.076898588808,3174.000000000002,3387.0999999999985,1.4240712807380644,1.4249019935715215,1.7024239660434282,1.7395537223863402,3.126495246781493,3.1644557159578617,2.833333333333334,3.1333333333333333,4.833333333333333,4.9750000000000005,0.13375190428189843,1.281329897657576
2012-12-31,2.8000000000000003,5.4,12566.0,21054.8,16933.9,-338.0,16240.254413172748,533992.5,10727.47843056556,20865.84079144357,81.80000000000001,3838.326188562577,11.271484357705152,8.418246292158106,4120.899999999998,3.0231338532548144,1.6755371637752665,1.3475966894795481,23532.16571393793,30412.888595200773,10138.36236087801,18.985963961812217,20.08919307025016,39.07515703206238,7.187977712350973,-2.6897978672608627,-0.9620444101448689,7.670512606134916,2.9,3.733333333333333,4.866666666666666,5.033333333333334,19860.9,19026.6,16402.4,15846.4,16159.132811523112,15812.554578150986,10695.690315125625,10159.016907103898,9963.552771019005,10384.358382161165,3458.5,3180.199999999999,1.4524267030310545,1.3672122378195561,1.7586756515040158,1.6415968525404865,3.21110235453507,3.008809090360043,2.8500000000000005,2.9000000000000004,5.133333333333333,5.066666666666666,5.154719973780142,2.181572835550135
2013-03-31,2.1666666666666665,5.866666666666667,11590.7,20770.6,17085.7,-1249.0,16334.0,537039.0,10750.0,21098.0,81.9,3822.0,-7.761419703963068,2.8976500980975484,3684.899999999998,3.2660926432398387,1.7920056597099396,1.4740869835298989,21582.603870482406,30414.923310969967,10348.0,19.268619225046972,20.01716821310929,39.28578743815626,7.116801573070112,-10.775880662945292,11.271484357705152,-2.812696824068406,2.8000000000000003,3.1333333333333333,5.4,5.2,21054.8,19330.2,16933.9,15829.5,16240.254413172748,15962.0,10727.47843056556,10442.0,10138.36236087801,10036.0,4120.899999999998,3500.7000000000007,1.3475966894795481,1.405280399137097,1.6755371637752665,1.7160586987207374,3.0231338532548144,3.121339097857834,2.483333333333334,2.6583333333333337,5.633333333333334,5.233333333333333,1.7550323268710417,0.9443921155764692
2013-06-30,1.7,5.633333333333333,12219.6,21389.2,17591.6,-345.0,16458.019116466152,540199.25,10799.937020944908,21339.66853538181,82.0,3810.7969177903697,5.42590180058149,7.163152909811643,3797.600000000002,3.190022586664048,1.7504009951225898,1.4396215915414579,22620.54232766891,30466.57157792454,10539.731514436902,19.51082219095436,19.992506507450553,39.503328698404914,7.054428375808315,-2.823333005990376,-7.761419703963068,1.2295482187086648,2.1666666666666665,2.766666666666667,5.866666666666667,4.8,20770.6,19412.4,17085.7,16238.4,16334.0,16072.68558753282,10750.0,10613.599606239835,10348.0,9904.79241775265,3684.899999999998,3174.000000000002,1.4740869835298989,1.4240712807380644,1.7920056597099396,1.7024239660434282,3.2660926432398387,3.126495246781493,1.9333333333333336,2.3916666666666666,5.75,5.441666666666666,-1.1677589516907894,1.9934805110446754
2013-09-30,1.7,5.8,11958.6,21258.0,17600.8,1493.0,16608.74814107464,543359.5,10896.88871702732,21609.424559452946,82.1,3808.201142200218,-2.1359127958361923,5.892978898619505,3657.2000000000007,3.2494439148395298,1.777632833274798,1.4718110815647316,22008.633326554518,30566.776031475736,10712.535842425626,19.715374153623202,20.054657583105328,39.77003173672853,7.008621625646037,12.484739016272806,5.42590180058149,-0.9620444101448689,1.7,2.9,5.633333333333333,4.866666666666666,21389.2,19860.9,17591.6,16402.4,16458.019116466152,16159.132811523112,10799.937020944908,10695.690315125625,10539.731514436902,9963.552771019005,3797.600000000002,3458.5,1.4396215915414579,1.4524267030310545,1.7504009951225898,1.7586756515040158,3.190022586664048,3.21110235453507,1.7,2.091666666666667,5.716666666666667,5.675,1.6449945023726487,1.7000134146218446
2013-12-31,1.2,6.2,13325.6,23176.7,18491.7,2032.0,16775.497992899825,546519.75,11055.057471781322,21933.804827827447,82.2,3817.471627018524,11.43110397538174,6.0448830176667245,4685.0,3.1269436273038362,1.7392612715374918,1.3876823557663445,24382.650398270143,30695.13589014821,10878.747356046126,19.90549720489722,20.228102409439586,40.1335996143368,6.985057039601083,15.24884432971123,-2.1359127958361923,11.271484357705152,1.7,2.8000000000000003,5.8,5.4,21258.0,21054.8,17600.8,16933.9,16608.74814107464,16240.254413172748,10896.88871702732,10727.47843056556,10712.535842425626,10138.36236087801,3657.2000000000007,4120.899999999998,1.4718110815647316,1.3475966894795481,1.777632833274798,1.6755371637752665,3.2494439148395298,3.0231338532548144,1.4500000000000004,1.6916666666666664,6.0,5.875,4.647595589772774,1.7399183190409917
2014-03-31,1.0333333333333334,6.2,12311.2,22132.7,18425.8,-541.0,16945.0,549680.0,11283.0,22332.0,82.3,3841.0,-7.61241520081647,6.2161905665749195,3706.9000000000015,3.2944392098251996,1.7977695106894536,1.4966696991357462,22397.03099985446,30827.026633677775,11049.0,20.10078591180323,20.52648813855334,40.62727405035657,6.987701935671663,-4.3943726038079145,11.43110397538174,-7.761419703963068,1.2,2.1666666666666665,6.2,5.866666666666667,23176.7,20770.6,18491.7,17085.7,16775.497992899825,16334.0,11055.057471781322,10750.0,10878.747356046126,10348.0,4685.0,3684.899999999998,1.3876823557663445,1.4740869835298989,1.7392612715374918,1.7920056597099396,3.1269436273038362,3.2660926432398387,1.1166666666666671,1.4083333333333332,6.2,5.958333333333334,1.9093443872826352,1.7771694448276416
2014-06-30,1.1666666666666667,5.7,12590.3,23025.0,18688.8,1010.0,17115.245925174197,552999.5,11591.975526971051,22820.276946231173,82.325,3879.8285241250414,2.2670413932029287,3.033650856001824,4336.200000000001,3.313169662359118,1.828788829495723,1.484380832863395,22767.290024674527,30949.83978317195,11228.301419260122,20.304360888680954,20.962000014414212,41.26636090309516,7.015971124973967,8.022048720046385,-7.61241520081647,5.42590180058149,1.0333333333333334,1.7,6.2,5.633333333333333,22132.7,21389.2,18425.8,17591.6,16945.0,16458.019116466152,11283.0,10799.937020944908,11049.0,10539.731514436902,3706.9000000000015,3797.600000000002,1.4966696991357462,1.4396215915414579,1.7977695106894536,1.7504009951225898,3.2944392098251996,3.190022586664048,1.1000000000000005,1.275,5.95,5.9750000000000005,-2.6726869038067704,0.9874543429830012
2014-09-30,0.7333333333333333,6.0,12723.4,23770.3,19510.6,1462.0,17284.962448823506,556319.0,11952.383124751634,23309.191207444517,82.35,3924.838024669085,1.0571630540971988,6.395397454551532,4259.700000000001,3.4016772246412117,1.8682349057641825,1.5334423188770296,22870.69109629547,31070.235689997116,11356.808082692884,20.41420135334742,21.484765260132466,41.898966613479885,7.055013444928333,11.490639294528192,2.2670413932029287,-2.1359127958361923,1.1666666666666667,1.7,5.7,5.8,23025.0,21258.0,18688.8,17600.8,17115.245925174197,16608.74814107464,11591.975526971051,10896.88871702732,11228.301419260122,10712.535842425626,4336.200000000001,3657.2000000000007,1.484380832863395,1.4718110815647316,1.828788829495723,1.777632833274798,3.313169662359118,3.2494439148395298,0.9500000000000004,1.0333333333333334,5.85,6.025,1.6621022236500638,1.785723305466349
2014-12-31,-0.1,6.3,14166.3,25737.5,21396.5,188.0,17452.624561741868,559638.5,12319.2363402547,23675.861211739342,82.375,3963.3768097345182,11.340522187465618,6.308909167317034,4341.0,3.327191997910534,1.816811729244757,1.5103802686657772,25313.304928091973,31185.532378029508,11356.624871484642,20.292786989252246,22.01284640040794,42.30563338966019,7.082030292294969,1.3270931718232708,1.0571630540971988,11.43110397538174,0.7333333333333333,1.2,6.0,6.2,23770.3,23176.7,19510.6,18491.7,17284.962448823506,16775.497992899825,11952.383124751634,11055.057471781322,11356.808082692884,10878.747356046126,4259.700000000001,4685.0,1.5334423188770296,1.3876823557663445,1.8682349057641825,1.7392612715374918,3.4016772246412117,3.1269436273038362,0.3166666666666671,0.7083333333333333,6.15,6.050000000000001,6.1988426207814085,1.7630778584873186
2015-03-31,-0.4666666666666666,6.533333333333334,13139.6,25884.4,21657.4,-353.0,17615.0,562958.0,12644.0,23803.0,82.4,3983.0,-7.247481699526337,6.728832282799391,4227.0,3.618207555785564,1.9699534232396725,1.648254132545892,23340.284710404685,31290.078478323427,11159.0,19.822082642044347,22.459934844162444,42.28201748620679,7.075128162314062,-2.686535358762824,11.340522187465618,-7.61241520081647,-0.1,1.0333333333333334,6.3,6.2,25737.5,22132.7,21396.5,18425.8,17452.624561741868,16945.0,12319.2363402547,11283.0,11356.624871484642,11049.0,4341.0,3706.9000000000015,1.5103802686657772,1.4966696991357462,1.816811729244757,1.7977695106894536,3.327191997910534,3.2944392098251996,-0.2833333333333329,0.33333333333333337,6.416666666666667,6.133333333333333,2.0465202439696406,1.8543112338098517
2015-06-30,0.3,6.166666666666667,13471.4,26420.2,21954.1,2016.0,17779.064242374086,566280.75,12907.587765399365,23634.950374323173,82.47500000000001,3977.8839250978913,2.5251910256019805,6.998244680428578,4466.100000000002,3.5908888459996735,1.961206704574135,1.6296821414255385,23789.26000927985,31396.20098753858,10727.362608923808,18.94354100668936,22.793619181650385,41.73716018833975,7.024579106914532,14.96503704143593,-7.247481699526337,2.2670413932029287,-0.4666666666666666,1.1666666666666667,6.533333333333334,5.7,25884.4,23025.0,21657.4,18688.8,17615.0,17115.245925174197,12644.0,11591.975526971051,11159.0,11228.301419260122,4227.0,4336.200000000001,1.648254132545892,1.484380832863395,1.9699534232396725,1.828788829495723,3.618207555785564,3.313169662359118,-0.0833333333333329,0.11666666666666665,6.3500000000000005,6.25,-2.361145336962178,1.9188486419096147
2015-09-30,0.0333333333333333,6.400000000000001,13139.5,25285.5,20923.9,2659.0,17951.230533120834,569603.5,13117.253685811222,23299.48574680838,82.55000000000001,3960.90205759002,-2.4637379930816383,3.270352264331855,4361.5999999999985,3.5168309296396365,1.924388294836181,1.5924426348034553,23067.80067187087,31515.30939174502,10182.232060997158,17.875999815656254,23.028744882731974,40.90474469838823,6.953788130848951,20.23669089386963,2.5251910256019805,1.0571630540971988,0.3,0.7333333333333333,6.166666666666667,6.0,26420.2,23770.3,21954.1,19510.6,17779.064242374086,17284.962448823506,12907.587765399365,11952.383124751634,10727.362608923808,11356.808082692884,4466.100000000002,4259.700000000001,1.6296821414255385,1.5334423188770296,1.961206704574135,1.8682349057641825,3.5908888459996735,3.4016772246412117,0.16666666666666707,-0.05833333333333334,6.283333333333334,6.3500000000000005,0.03072651626017109,1.0386233801149054
2015-12-31,0.4000000000000001,6.733333333333333,14391.9,26274.0,21711.4,-1288.0,18137.43371763361,572926.25,13289.385896843516,22987.28037690139,82.625,3951.046409709972,9.531565128049003,1.592511806187935,4562.5999999999985,3.334194929092059,1.825610239092823,1.508584689999236,25119.987083852415,31657.536581075852,9697.894480057876,16.92695085983209,23.19563102029889,40.12258188013098,6.896256559565864,-8.949478526115385,-2.4637379930816383,11.340522187465618,0.0333333333333333,-0.1,6.400000000000001,6.3,25285.5,25737.5,20923.9,21396.5,17951.230533120834,17452.624561741868,13117.253685811222,12319.2363402547,10182.232060997158,11356.624871484642,4361.5999999999985,4341.0,1.5924426348034553,1.5103802686657772,1.924388294836181,1.816811729244757,3.5168309296396365,3.327191997910534,0.21666666666666715,0.06666666666666668,6.566666666666667,6.458333333333334,3.5339135674836823,0.5863841152607516
2016-03-31,-0.1333333333333333,6.666666666666667,13318.2,25866.8,21458.7,-4.0,18343.0,576249.0,13442.0,22888.0,82.7,3967.0,-7.460446501156892,1.3592499010624426,4408.0999999999985,3.5534456608250364,1.9422144133591626,1.6112312474658737,23111.88392517818,31831.725521432574,9446.0,16.392219335738545,23.32672160819368,39.718940943932225,6.884176805512895,-0.0300340886906639,9.531565128049003,-7.247481699526337,0.4000000000000001,-0.4666666666666666,6.733333333333333,6.533333333333334,26274.0,25884.4,21711.4,21657.4,18137.43371763361,17615.0,13289.385896843516,12644.0,9697.894480057876,11159.0,4562.5999999999985,4227.0,1.508584689999236,1.648254132545892,1.825610239092823,1.9699534232396725,3.334194929092059,3.618207555785564,0.13333333333333386,0.15000000000000002,6.7,6.491666666666667,1.0355593134460555,0.5331429148531128
2016-06-30,-0.5333333333333333,6.066666666666666,13722.0,26346.8,21992.4,1761.0,18573.8402679148,579853.5,13589.49093516262,23121.2762572282,82.55,4020.8826566351136,3.031941253322512,1.8602372433451642,4354.399999999998,3.522751785454015,1.920040810377496,1.6027109750765196,23664.598040712008,32031.953360486397,9531.785322065582,16.43826470318034,23.43607641440919,39.87434111758953,6.934307815051756,12.833406209007434,-7.460446501156892,2.5251910256019805,-0.1333333333333333,0.3,6.666666666666667,6.166666666666667,25866.8,26420.2,21458.7,21954.1,18343.0,17779.064242374086,13442.0,12907.587765399365,9446.0,10727.362608923808,4408.0999999999985,4466.100000000002,1.6112312474658737,1.6296821414255385,1.9422144133591626,1.961206704574135,3.5534456608250364,3.5908888459996735,-0.33333333333333287,-0.05833333333333332,6.366666666666667,6.466666666666667,-2.21425262391719,0.6598304717832457
2016-09-30,-0.1,6.166666666666667,13881.8,26767.4,21592.7,929.0,18822.64686930734,583458.0,13718.739837158986,23572.87859383536,82.4,4101.323149540976,1.164553272117752,5.6493778302066255,5174.700000000001,3.483705283176534,1.9282369721505859,1.5554683110259477,23792.28667701874,32260.50010336192,9854.138756676375,16.889199833880713,23.512814696445993,40.4020145303267,7.029337415102675,6.692215706896801,3.031941253322512,-2.4637379930816383,-0.5333333333333333,0.0333333333333333,6.066666666666666,6.400000000000001,26346.8,25285.5,21992.4,20923.9,18573.8402679148,17951.230533120834,13589.49093516262,13117.253685811222,9531.785322065582,10182.232060997158,4354.399999999998,4361.5999999999985,1.6027109750765196,1.5924426348034553,1.920040810377496,1.924388294836181,3.522751785454015,3.5168309296396365,-0.3166666666666662,-0.09166666666666665,6.116666666666667,6.408333333333333,2.098247262720132,1.5669032880830933
2016-12-31,0.9666666666666668,6.433333333333334,15286.0,28431.8,23393.3,1475.0,19073.0150823658,587062.5,13806.381948988825,24055.654748280023,82.25,4188.851920769222,10.115402901641012,6.212522321583669,5038.5,3.390363731519037,1.8599895329059268,1.53037419861311,26038.11348876823,32488.90038516478,10249.272799291199,17.45857178629396,23.517737803025785,40.97630958931975,7.135274218280373,9.649352348554233,1.164553272117752,9.531565128049003,-0.1,0.4000000000000001,6.166666666666667,6.733333333333333,26767.4,26274.0,21592.7,21711.4,18822.64686930734,18137.43371763361,13718.739837158986,13289.385896843516,9854.138756676375,9697.894480057876,5174.700000000001,4562.5999999999985,1.5554683110259477,1.508584689999236,1.9282369721505859,1.825610239092823,3.483705283176534,3.334194929092059,0.43333333333333385,0.050000000000000044,6.300000000000001,6.333333333333333,5.639978086879382,1.7128627314810956
2017-03-31,2.566666666666667,6.1000000000000005,13753.9,26782.7,22646.2,1801.0,19306.0,590667.0,13831.0,24379.0,82.1,4263.0,-10.022896768284706,3.271463110630557,4136.5,3.593809755778361,1.9472804077388959,1.6465293480394652,23285.370606449997,32685.083134828932,10548.0,17.857777732631074,23.415901006827873,41.27367873945895,7.21726455007644,13.09446775096518,10.115402901641012,-7.460446501156892,0.9666666666666668,-0.1333333333333333,6.433333333333334,6.666666666666667,28431.8,25866.8,23393.3,21458.7,19073.0150823658,18343.0,13806.381948988825,13442.0,10249.272799291199,9446.0,5038.5,4408.0999999999985,1.53037419861311,1.6112312474658737,1.8599895329059268,1.9422144133591626,3.390363731519037,3.5534456608250364,1.7666666666666673,0.7250000000000001,6.2666666666666675,6.191666666666667,0.04625306667815288,1.0722501646991418
2017-06-30,2.0,5.366666666666667,14375.5,27500.4,23176.6,2023.0,19522.326606450017,593501.5,13790.520199965144,24440.10094663908,82.14999999999999,4311.806325813638,4.519445393670152,4.762425302434048,4323.800000000003,3.5252339049076555,1.9130047650516504,1.612229139856005,24221.50575862066,32893.47475356004,10649.580746673935,17.9436458824012,23.235864104749766,41.179509987150965,7.265030207697264,14.072553998121803,-10.022896768284706,3.031941253322512,2.566666666666667,-0.5333333333333333,6.1000000000000005,6.066666666666666,26782.7,26346.8,22646.2,21992.4,19306.0,18573.8402679148,13831.0,13589.49093516262,10548.0,9531.785322065582,4136.5,4354.399999999998,1.6465293480394652,1.6027109750765196,1.9472804077388959,1.920040810377496,3.593809755778361,3.522751785454015,2.283333333333334,1.3583333333333334,5.733333333333334,6.0166666666666675,-2.7517256873072773,1.444126199786052
2017-09-30,2.033333333333333,5.366666666666667,14149.2,27977.3,23033.2,-753.0,19739.385225192404,596336.0,13748.029338224387,24369.853524838734,82.19999999999999,4334.734390813252,-1.5742061145699204,1.9262631647192885,4944.0999999999985,3.6051861589347807,1.977306137449467,1.6278800214853135,23726.89222183467,33101.112837716326,10621.824186614347,17.81181110416669,23.054166339487114,40.865977443653804,7.268946350401873,-5.321855652616402,4.519445393670152,1.164553272117752,2.0,-0.1,5.366666666666667,6.166666666666667,27500.4,26767.4,23176.6,21592.7,19522.326606450017,18822.64686930734,13790.520199965144,13718.739837158986,10649.580746673935,9854.138756676375,4323.800000000003,5174.700000000001,1.612229139856005,1.5554683110259477,1.9130047650516504,1.9282369721505859,3.5252339049076555,3.483705283176534,2.016666666666667,1.8916666666666668,5.366666666666667,5.816666666666667,1.4726196395501157,0.7594363531141338
2017-12-31,1.8666666666666665,5.633333333333333,15890.2,29858.4,24822.7,678.0,19979.36492818512,599170.5,13787.254746283585,24372.531265012592,82.25,4335.23333803031,12.304582591241896,3.9526363993196423,5035.700000000001,3.4411838743376424,1.8790449459415237,1.5621389283961182,26520.331024307772,33345.04106624929,10585.276518729008,17.66655153871729,23.01057002353017,40.67712156224746,7.235391825916513,4.266780783124189,-1.5742061145699204,10.115402901641012,2.033333333333333,0.9666666666666668,5.366666666666667,6.433333333333334,27977.3,28431.8,23033.2,23393.3,19739.385225192404,19073.0150823658,13748.029338224387,13806.381948988825,10621.824186614347,10249.272799291199,4944.0999999999985,5038.5,1.6278800214853135,1.53037419861311,1.977306137449467,1.8599895329059268,3.6051861589347807,3.390363731519037,1.9500000000000002,2.1166666666666667,5.5,5.616666666666667,5.365188238335988,1.306731275514355
2018-03-31,1.1666666666666667,5.666666666666667,14239.7,28332.5,23806.1,1442.0,20260.0,602005.0,13985.0,24644.0,82.3,4318.0,-10.386905136499225,3.5320890801881832,4526.4000000000015,3.6614956775774767,1.9896837714277686,1.671811906149708,23653.790250911537,33654.2055298544,10659.0,17.705833008031497,23.230704063919735,40.93653707195123,7.172697901180223,10.126617836049915,12.304582591241896,-10.022896768284706,1.8666666666666665,2.566666666666667,5.633333333333333,6.1000000000000005,29858.4,26782.7,24822.7,22646.2,19979.36492818512,19306.0,13787.254746283585,13831.0,10585.276518729008,10548.0,5035.700000000001,4136.5,1.5621389283961182,1.6465293480394652,1.8790449459415237,1.9472804077388959,3.4411838743376424,3.593809755778361,1.516666666666667,1.7666666666666666,5.65,5.508333333333333,0.9588387273713357,1.2157291834607253
2018-06-30,1.9333333333333331,5.4,14885.0,29267.6,24369.2,779.0,20592.71614752857,604977.25,14387.915428653463,25297.352927319564,82.4,4288.82060674881,4.531696594731627,3.54422454871135,4898.399999999998,3.6034128317097753,1.9662479005710445,1.6371649311387304,24604.230985545324,34038.82732371931,10909.4374986661,18.032806190094092,23.782572697822047,41.81537888791614,7.089226258919339,5.233456499832045,-10.386905136499225,4.519445393670152,1.1666666666666667,2.0,5.666666666666667,5.366666666666667,28332.5,27500.4,23806.1,23176.6,20260.0,19522.326606450017,13985.0,13790.520199965144,10659.0,10649.580746673935,4526.4000000000015,4323.800000000003,1.671811906149708,1.612229139856005,1.9896837714277686,1.9130047650516504,3.6614956775774767,3.5252339049076555,1.5500000000000003,1.75,5.533333333333333,5.516666666666667,-2.927604270883799,1.218791983726094
2018-09-30,2.533333333333333,5.5,14818.7,29931.6,24621.1,1728.0,20896.810899862918,607949.5,14892.522272907803,26088.578677778056,82.5,4261.970547680497,-0.44541484716156265,4.73171628077913,5310.5,3.681341818108201,2.0198532934737865,1.6614885246344144,24374.886400926393,34372.60973133939,11196.056404870253,18.416096081780235,24.49631469868435,42.91241078046459,7.010402258214698,11.660941917982008,4.531696594731627,-1.5742061145699204,1.9333333333333331,2.033333333333333,5.4,5.366666666666667,29267.6,27977.3,24369.2,23033.2,20592.71614752857,19739.385225192404,14387.915428653463,13748.029338224387,10909.4374986661,10621.824186614347,4898.399999999998,4944.0999999999985,1.6371649311387304,1.6278800214853135,1.9662479005710445,1.977306137449467,3.6034128317097753,3.6051861589347807,2.2333333333333334,1.875,5.45,5.55,2.043140873785032,1.5009898005781837
2018-12-31,2.433333333333333,5.433333333333334,16250.0,31180.7,26310.3,1055.0,21063.90330148076,610921.75,15345.087918549098,26660.0757224048,82.6,4254.740632147111,9.658741994911836,2.264288681073867,4870.4000000000015,3.537907692307692,1.9188123076923078,1.6190953846153846,26599.151200624303,34478.88915639484,11314.987803855702,18.52117362633709,25.117926998914506,43.639100625251594,6.964460885779744,6.4923076923076914,-0.44541484716156265,12.304582591241896,2.533333333333333,1.8666666666666665,5.5,5.633333333333333,29931.6,29858.4,24621.1,24822.7,20896.810899862918,19979.36492818512,14892.522272907803,13787.254746283585,11196.056404870253,10585.276518729008,5310.5,5035.700000000001,1.6614885246344144,1.5621389283961182,2.0198532934737865,1.8790449459415237,3.681341818108201,3.4411838743376424,2.4833333333333334,2.0166666666666666,5.466666666666667,5.5,4.606663573875137,0.8395296514956685
2019-03-31,2.033333333333333,5.633333333333333,14497.3,30753.0,26269.1,2198.0,20994.0,613894.0,15593.0,26668.0,82.7,4283.0,-10.785846153846157,1.8090268755661887,4483.9000000000015,3.9332910266049543,2.1212915508405015,1.8119994757644526,23615.31469602244,34198.08631457548,11075.0,18.040573779838212,25.400150514583952,43.44072429442217,6.976774492013279,15.161443855062668,9.658741994911836,-10.386905136499225,2.433333333333333,1.1666666666666667,5.433333333333334,5.666666666666667,31180.7,28332.5,26310.3,23806.1,21063.90330148076,20260.0,15345.087918549098,13985.0,11314.987803855702,10659.0,4870.4000000000015,4526.4000000000015,1.6190953846153846,1.671811906149708,1.9188123076923078,1.9896837714277686,3.537907692307692,3.6614956775774767,2.2333333333333334,2.2333333333333334,5.533333333333333,5.491666666666667,-0.5635520794671605,0.7397943971589354
2019-06-30,1.9666666666666668,5.466666666666666,15501.1,31804.3,27009.6,3521.0,20638.350491933823,616947.5,15552.18570341318,25910.265496140008,82.575,4356.07058959464,6.924047926165566,4.139066174000683,4794.700000000001,3.794175897194392,2.051744714891201,1.7424311823031913,25125.476641043202,33452.361006299274,10358.079792726827,16.78924023961006,25.208280612877402,41.99752085248746,7.060682780292716,22.714517034274987,-10.785846153846157,4.531696594731627,2.033333333333333,1.9333333333333331,5.633333333333333,5.4,30753.0,29267.6,26269.1,24369.2,20994.0,20592.71614752857,15593.0,14387.915428653463,11075.0,10909.4374986661,4483.9000000000015,4898.399999999998,1.8119994757644526,1.6371649311387304,2.1212915508405015,1.9662479005710445,3.9332910266049543,3.6034128317097753,2.0,2.2416666666666663,5.549999999999999,5.508333333333333,-1.9308991138402951,1.3378822300174207
2019-09-30,1.3666666666666665,5.566666666666666,15393.4,32608.3,27561.9,1656.0,20142.705274018903,620001.0,15315.669853929534,24665.67193951028,82.45,4454.385951336954,-0.6947894020424394,3.878207939967737,5046.399999999998,3.9088310574661866,2.1183299336079098,1.790501123858277,24828.024470928274,32488.181912640306,9350.002085580747,15.080624201542815,24.702653469800104,39.783277671342915,7.1844818820243095,10.75785726350254,6.924047926165566,-0.44541484716156265,1.9666666666666668,2.533333333333333,5.466666666666666,5.5,31804.3,29931.6,27009.6,24621.1,20638.350491933823,20896.810899862918,15552.18570341318,14892.522272907803,10358.079792726827,11196.056404870253,4794.700000000001,5310.5,1.7424311823031913,1.6614885246344144,2.051744714891201,2.0198532934737865,3.794175897194392,3.681341818108201,1.666666666666667,1.9499999999999997,5.516666666666666,5.5249999999999995,3.1146292620615634,1.2755385912972015
2019-12-31,1.2,5.7,17023.2,33771.4,29060.3,-2051.0,19718.734370697075,623054.5,15036.60787624501,23377.267501933675,82.325,4548.462387335532,10.587654449309447,4.758153846153856,4711.100000000002,3.690945298181305,1.9838455754499742,1.7070997227313311,27322.168445938518,31648.490414076256,8340.659625688664,13.386725600551259,24.133695970809953,37.52042157136121,7.300264081770587,-12.048263546219276,-0.6947894020424394,9.658741994911836,1.3666666666666665,2.433333333333333,5.566666666666666,5.433333333333334,32608.3,31180.7,27561.9,26310.3,20142.705274018903,21063.90330148076,15315.669853929534,15345.087918549098,9350.002085580747,11314.987803855702,5046.399999999998,4870.4000000000015,1.790501123858277,1.6190953846153846,2.1183299336079098,1.9188123076923078,3.9088310574661866,3.537907692307692,1.2833333333333334,1.6416666666666666,5.633333333333333,5.591666666666667,4.946432523633504,1.5077667048966044
